date,flow_windsor,storage,shortfall_london,restrictions
2087-01-11,2178,199326,0,0
2087-01-12,2090,199415,0,0
2087-01-13,5096,199492,0,0
2087-01-14,6646,200205,0,0
2087-01-15,10839,201279,0,0
2087-01-16,10071,202472,0,0
2087-01-17,8801,202828,0,0
2087-01-18,7741,202828,0,0
2087-01-19,6879,202828,0,0
2087-01-20,6173,202828,0,0
2087-01-21,5594,202828,0,0
2087-01-22,5114,202828,0,0
2087-01-23,4749,202828,0,0
2087-01-24,4416,202828,0,0
2087-01-25,4121,202828,0,0
2087-01-26,3870,202828,0,0
2087-01-27,3684,202828,0,0
2087-01-28,4111,202828,0,0
2087-01-29,5161,202828,0,0
2087-01-30,5202,202828,0,0
2087-01-31,4877,202828,0,0
2087-02-01,4527,202828,0,0
2087-02-02,4209,202828,0,0
2087-02-03,4523,202828,0,0
2087-02-04,4525,202828,0,0
2087-02-05,5404,202828,0,0
2087-02-06,6317,202828,0,0
2087-02-07,8777,202828,0,0
2087-02-08,12630,202828,0,0
2087-02-09,11458,202828,0,0
2087-02-10,10266,202828,0,0
2087-02-11,9453,202828,0,0
2087-02-12,8623,202828,0,0
2087-02-13,7924,202828,0,0
2087-02-14,7410,202828,0,0
2087-02-15,6908,202828,0,0
2087-02-16,6470,202828,0,0
2087-02-17,6208,202828,0,0
2087-02-18,6078,202828,0,0
2087-02-19,5798,202828,0,0
2087-02-20,5507,202828,0,0
2087-02-21,5236,202828,0,0
2087-02-22,4995,202828,0,0
2087-02-23,4775,202828,0,0
2087-02-24,4573,202828,0,0
2087-02-25,4390,202828,0,0
2087-02-26,4220,202828,0,0
2087-02-27,4061,202828,0,0
2087-02-28,8360,202828,0,0
2087-03-01,8596,202828,0,0
2087-03-02,7874,202828,0,0
2087-03-03,7193,202828,0,0
2087-03-04,7176,202828,0,0
2087-03-05,6725,202828,0,0
2087-03-06,6260,202828,0,0
2087-03-07,5926,202828,0,0
2087-03-08,5576,202828,0,0
2087-03-09,5257,202828,0,0
2087-03-10,4983,202828,0,0
2087-03-11,4733,202828,0,0
2087-03-12,4508,202828,0,0
2087-03-13,4303,202828,0,0
2087-03-14,4119,202828,0,0
2087-03-15,3950,202828,0,0
2087-03-16,3794,202828,0,0
2087-03-17,3649,202828,0,0
2087-03-18,3515,202828,0,0
2087-03-19,3388,202828,0,0
2087-03-20,3269,202828,0,0
2087-03-21,3156,202828,0,0
2087-03-22,3051,202828,0,0
2087-03-23,3144,202828,0,0
2087-03-24,3382,202828,0,0
2087-03-25,3498,202828,0,0
2087-03-26,3564,202828,0,0
2087-03-27,3480,202828,0,0
2087-03-28,5262,202828,0,0
2087-03-29,5512,202828,0,0
2087-03-30,5088,202828,0,0
2087-03-31,4821,202828,0,0
2087-04-01,4451,202828,0,0
2087-04-02,4085,202828,0,0
2087-04-03,4797,202828,0,0
2087-04-04,4795,202828,0,0
2087-04-05,4476,202828,0,0
2087-04-06,4124,202828,0,0
2087-04-07,3809,202828,0,0
2087-04-08,3602,202828,0,0
2087-04-09,3414,202828,0,0
2087-04-10,3221,202828,0,0
2087-04-11,3114,202828,0,0
2087-04-12,3560,202828,0,0
2087-04-13,3673,202828,0,0
2087-04-14,3929,202828,0,0
2087-04-15,3859,202828,0,0
2087-04-16,3633,202828,0,0
2087-04-17,3383,202828,0,0
2087-04-18,3154,202828,0,0
2087-04-19,3153,202828,0,0
2087-04-20,3089,202828,0,0
2087-04-21,3303,202828,0,0
2087-04-22,6558,202828,0,0
2087-04-23,9503,202828,0,0
2087-04-24,8503,202828,0,0
2087-04-25,7357,202828,0,0
2087-04-26,6879,202828,0,0
2087-04-27,6967,202828,0,0
2087-04-28,6372,202828,0,0
2087-04-29,5788,202828,0,0
2087-04-30,5759,202828,0,0
2087-05-01,6095,202828,0,0
2087-05-02,5735,202828,0,0
2087-05-03,5260,202828,0,0
2087-05-04,5598,202828,0,0
2087-05-05,5474,202828,0,0
2087-05-06,5287,202828,0,0
2087-05-07,5423,202828,0,0
2087-05-08,10381,202828,0,0
2087-05-09,11582,202828,0,0
2087-05-10,10408,202828,0,0
2087-05-11,9319,202828,0,0
2087-05-12,8425,202828,0,0
2087-05-13,7684,202828,0,0
2087-05-14,7066,202828,0,0
2087-05-15,6545,202828,0,0
2087-05-16,6103,202828,0,0
2087-05-17,5723,202828,0,0
2087-05-18,5392,202828,0,0
2087-05-19,5103,202828,0,0
2087-05-20,4846,202828,0,0
2087-05-21,4623,202828,0,0
2087-05-22,4417,202828,0,0
2087-05-23,4229,202828,0,0
2087-05-24,4056,202828,0,0
2087-05-25,3898,202828,0,0
2087-05-26,3787,202828,0,0
2087-05-27,3664,202828,0,0
2087-05-28,3536,202828,0,0
2087-05-29,8311,202828,0,0
2087-05-30,8321,202828,0,0
2087-05-31,7820,202828,0,0
2087-06-01,7408,202828,0,0
2087-06-02,6711,202828,0,0
2087-06-03,6085,202828,0,0
2087-06-04,5602,202828,0,0
2087-06-05,5221,202828,0,0
2087-06-06,4937,202828,0,0
2087-06-07,4660,202828,0,0
2087-06-08,4380,202828,0,0
2087-06-09,4137,202828,0,0
2087-06-10,4321,202828,0,0
2087-06-11,4266,202828,0,0
2087-06-12,4081,202828,0,0
2087-06-13,3872,202828,0,0
2087-06-14,3674,202828,0,0
2087-06-15,3512,202828,0,0
2087-06-16,4761,202828,0,0
2087-06-17,5099,202828,0,0
2087-06-18,4899,202828,0,0
2087-06-19,4719,202828,0,0
2087-06-20,4468,202828,0,0
2087-06-21,4210,202828,0,0
2087-06-22,4595,202828,0,0
2087-06-23,4589,202828,0,0
2087-06-24,4385,202828,0,0
2087-06-25,4149,202828,0,0
2087-06-26,3926,202828,0,0
2087-06-27,3725,202828,0,0
2087-06-28,3544,202828,0,0
2087-06-29,3382,202828,0,0
2087-06-30,3234,202828,0,0
2087-07-01,3127,202828,0,0
2087-07-02,3002,202827,0,0
2087-07-03,2891,202806,0,0
2087-07-04,2781,202764,0,0
2087-07-05,2675,202702,0,0
2087-07-06,2577,202623,0,0
2087-07-07,2484,202528,0,0
2087-07-08,2399,202419,0,0
2087-07-09,2317,202297,0,0
2087-07-10,2237,202164,0,0
2087-07-11,2162,202021,0,0
2087-07-12,2123,201868,0,0
2087-07-13,2087,201669,0,0
2087-07-14,2050,201397,0,0
2087-07-15,2016,201052,0,0
2087-07-16,1982,200637,0,0
2087-07-17,1924,200156,0,0
2087-07-18,1865,199585,0,0
2087-07-19,1810,198925,0,0
2087-07-20,1756,198181,0,0
2087-07-21,1705,197354,0,0
2087-07-22,1654,196451,0,0
2087-07-23,1607,195472,0,0
2087-07-24,1558,194421,0,0
2087-07-25,1514,193302,0,0
2087-07-26,1470,192119,0,0
2087-07-27,1428,190872,0,0
2087-07-28,1428,189565,0,0
2087-07-29,1455,188236,0,0
2087-07-30,1488,186898,0,0
2087-07-31,1500,185560,0,0
2087-08-01,1509,184222,0,0
2087-08-02,1448,182890,0,0
2087-08-03,1448,181549,0,0
2087-08-04,1559,180251,0,0
2087-08-05,1624,179038,0,0
2087-08-06,1629,177884,0,0
2087-08-07,1624,176773,0,0
2087-08-08,1595,175714,0,0
2087-08-09,1558,174775,0,0
2087-08-10,1516,173830,0,0
2087-08-11,1476,172855,0,0
2087-08-12,1438,171836,0,0
2087-08-13,1382,170764,0,0
2087-08-14,1325,169612,0,0
2087-08-15,1276,168377,0,0
2087-08-16,1234,167066,0,0
2087-08-17,1194,165681,0,0
2087-08-18,1172,164225,0,0
2087-08-19,1189,162726,0,0
2087-08-20,1413,161218,0,0
2087-08-21,1657,159931,0,0
2087-08-22,1753,158943,0,0
2087-08-23,1771,158033,0,0
2087-08-24,1924,157152,0,0
2087-08-25,2031,156578,0,0
2087-08-26,2981,156125,0,0
2087-08-27,3913,156526,0,0
2087-08-28,5857,158211,0,0
2087-08-29,5600,160587,0,0
2087-08-30,4862,162787,0,0
2087-08-31,4185,164754,0,0
2087-09-01,3625,166539,0,0
2087-09-02,3168,168313,0,0
2087-09-03,2926,169987,0,0
2087-09-04,2764,171492,0,0
2087-09-05,2518,172768,0,0
2087-09-06,2299,173706,0,0
2087-09-07,2113,174333,0,0
2087-09-08,1956,174698,0,0
2087-09-09,1820,174776,0,0
2087-09-10,1700,174604,0,0
2087-09-11,1598,174212,0,0
2087-09-12,1507,173627,0,0
2087-09-13,1427,172873,0,0
2087-09-14,1355,171967,0,0
2087-09-15,1291,170927,0,0
2087-09-16,1233,169766,0,0
2087-09-17,1233,168496,0,0
2087-09-18,1327,167265,0,0
2087-09-19,1464,166032,0,0
2087-09-20,1538,164819,0,0
2087-09-21,1543,163637,0,0
2087-09-22,1536,162485,0,0
2087-09-23,1506,161380,0,0
2087-09-24,1466,160297,0,0
2087-09-25,1400,159309,0,0
2087-09-26,1322,158271,0,0
2087-09-27,1250,157156,0,0
2087-09-28,1220,155957,0,0
2087-09-29,1220,154735,0,0
2087-09-30,1227,153476,0,0
2087-10-01,1495,152177,0,0
2087-10-02,2660,151282,0,0
2087-10-03,3388,151921,0,0
2087-10-04,3341,153460,0,0
2087-10-05,3135,154870,0,0
2087-10-06,2789,156056,0,0
2087-10-07,2405,157188,0,0
2087-10-08,2269,157934,0,0
2087-10-09,2241,158530,0,0
2087-10-10,2322,159066,0,0
2087-10-11,2322,159551,0,0
2087-10-12,2289,159980,0,0
2087-10-13,2132,160370,0,0
2087-10-14,1962,160595,0,0
2087-10-15,1807,160621,0,0
2087-10-16,1671,160444,0,0
2087-10-17,1552,160071,0,0
2087-10-18,1464,159513,0,0
2087-10-19,1390,158813,0,0
2087-10-20,3793,157972,0,0
2087-10-21,6204,158785,0,0
2087-10-22,6516,161117,0,0
2087-10-23,5675,163682,0,0
2087-10-24,4825,166012,0,0
2087-10-25,4123,168117,0,0
2087-10-26,3553,170053,0,0
2087-10-27,3093,171864,0,0
2087-10-28,2900,173582,0,0
2087-10-29,2713,175120,0,0
2087-10-30,2154,176414,0,0
2087-10-31,1934,176829,0,0
2087-11-01,1776,176947,0,0
2087-11-02,1688,176988,0,0
2087-11-03,1596,176811,0,0
2087-11-04,1546,176444,0,0
2087-11-05,1505,175926,0,0
2087-11-06,1467,175275,0,0
2087-11-07,1427,174507,0,0
2087-11-08,1396,173631,0,0
2087-11-09,1611,172679,0,0
2087-11-10,2186,171808,0,0
2087-11-11,2459,171687,0,0
2087-11-12,4786,171853,0,0
2087-11-13,7114,173936,0,0
2087-11-14,6457,175816,0,0
2087-11-15,5503,177561,0,0
2087-11-16,4716,178580,0,0
2087-11-17,4114,179171,0,0
2087-11-18,3589,179644,0,0
2087-11-19,3144,180005,0,0
2087-11-20,2776,180277,0,0
2087-11-21,2467,180480,0,0
2087-11-22,2211,180628,0,0
2087-11-23,2010,180734,0,0
2087-11-24,1837,180815,0,0
2087-11-25,1756,180870,0,0
2087-11-26,1684,180776,0,0
2087-11-27,1756,180499,0,0
2087-11-28,2405,180160,0,0
2087-11-29,2831,180255,0,0
2087-11-30,3122,180871,0,0
2087-12-01,4275,181215,0,0
2087-12-02,4392,181809,0,0
2087-12-03,3999,182331,0,0
2087-12-04,4779,182718,0,0
2087-12-05,5326,183335,0,0
2087-12-06,4961,184200,0,0
2087-12-07,4410,184898,0,0
2087-12-08,3906,185414,0,0
2087-12-09,3485,185788,0,0
2087-12-10,3227,186056,0,0
2087-12-11,2979,186302,0,0
2087-12-12,2820,186490,0,0
2087-12-13,2835,186661,0,0
2087-12-14,2885,186862,0,0
2087-12-15,3900,187083,0,0
2087-12-16,4216,187715,0,0
2087-12-17,3994,188308,0,0
2087-12-18,3646,188767,0,0
2087-12-19,3307,189105,0,0
2087-12-20,3019,189347,0,0
2087-12-21,3564,189517,0,0
2087-12-22,3993,190103,0,0
2087-12-23,3937,190796,0,0
2087-12-24,3688,191356,0,0
2087-12-25,3414,191778,0,0
2087-12-26,3164,192092,0,0
2087-12-27,2945,192324,0,0
2087-12-28,2754,192493,0,0
2087-12-29,2588,192612,0,0
2087-12-30,2442,192691,0,0
2087-12-31,2311,192714,0,0
2088-01-01,2184,192685,0,0
2088-01-02,2129,190781,0,0
2088-01-03,2078,190978,0,0
2088-01-04,2033,191049,0,0
2088-01-05,2033,191007,0,0
2088-01-06,2104,190903,0,0
2088-01-07,2372,190780,0,0
2088-01-08,2674,190854,0,0
2088-01-09,2820,191255,0,0
2088-01-10,2679,191876,0,0
2088-01-11,2496,192274,0,0
2088-01-12,2691,192435,0,0
2088-01-13,2802,192783,0,0
2088-01-14,2748,193132,0,0
2088-01-15,2605,193421,0,0
2088-01-16,2441,193648,0,0
2088-01-17,2282,193821,0,0
2088-01-18,2138,193952,0,0
2088-01-19,2033,194049,0,0
2088-01-20,2217,194135,0,0
2088-01-21,2364,194323,0,0
2088-01-22,3942,194522,0,0
2088-01-23,4520,195170,0,0
2088-01-24,4473,195813,0,0
2088-01-25,5730,196447,0,0
2088-01-26,6311,197370,0,0
2088-01-27,6935,198440,0,0
2088-01-28,10891,199633,0,0
2088-01-29,9822,200826,0,0
2088-01-30,8568,202019,0,0
2088-01-31,7533,202828,0,0
2088-02-01,7370,202828,0,0
2088-02-02,10022,202828,0,0
2088-02-03,9349,202828,0,0
2088-02-04,8422,202828,0,0
2088-02-05,7631,202828,0,0
2088-02-06,7049,202828,0,0
2088-02-07,6501,202828,0,0
2088-02-08,6025,202828,0,0
2088-02-09,5618,202828,0,0
2088-02-10,5320,202828,0,0
2088-02-11,5098,202828,0,0
2088-02-12,5145,202828,0,0
2088-02-13,5684,202828,0,0
2088-02-14,5604,202828,0,0
2088-02-15,7425,202828,0,0
2088-02-16,7266,202828,0,0
2088-02-17,6751,202828,0,0
2088-02-18,6265,202828,0,0
2088-02-19,5846,202828,0,0
2088-02-20,5484,202828,0,0
2088-02-21,5171,202828,0,0
2088-02-22,4897,202828,0,0
2088-02-23,6453,202828,0,0
2088-02-24,6492,202828,0,0
2088-02-25,6115,202828,0,0
2088-02-26,5724,202828,0,0
2088-02-27,6248,202828,0,0
2088-02-28,6327,202828,0,0
2088-02-29,6025,202828,0,0
2088-03-01,5701,202828,0,0
2088-03-02,5382,202828,0,0
2088-03-03,5098,202828,0,0
2088-03-04,4841,202828,0,0
2088-03-05,4607,202828,0,0
2088-03-06,4442,202828,0,0
2088-03-07,4791,202828,0,0
2088-03-08,5714,202828,0,0
2088-03-09,5753,202828,0,0
2088-03-10,5443,202828,0,0
2088-03-11,5099,202828,0,0
2088-03-12,4788,202828,0,0
2088-03-13,4516,202828,0,0
2088-03-14,4599,202828,0,0
2088-03-15,4485,202828,0,0
2088-03-16,5131,202828,0,0
2088-03-17,5142,202828,0,0
2088-03-18,4901,202828,0,0
2088-03-19,4630,202828,0,0
2088-03-20,4374,202828,0,0
2088-03-21,4147,202828,0,0
2088-03-22,3944,202828,0,0
2088-03-23,4117,202828,0,0
2088-03-24,4221,202828,0,0
2088-03-25,4120,202828,0,0
2088-03-26,3940,202828,0,0
2088-03-27,3754,202828,0,0
2088-03-28,4136,202828,0,0
2088-03-29,4266,202828,0,0
2088-03-30,4386,202828,0,0
2088-03-31,4259,202828,0,0
2088-04-01,4039,202828,0,0
2088-04-02,3816,202828,0,0
2088-04-03,3614,202828,0,0
2088-04-04,3439,202828,0,0
2088-04-05,7391,202828,0,0
2088-04-06,9935,202828,0,0
2088-04-07,8891,202828,0,0
2088-04-08,7773,202828,0,0
2088-04-09,6855,202828,0,0
2088-04-10,9001,202828,0,0
2088-04-11,8321,202828,0,0
2088-04-12,7432,202828,0,0
2088-04-13,6867,202828,0,0
2088-04-14,6971,202828,0,0
2088-04-15,7063,202828,0,0
2088-04-16,6591,202828,0,0
2088-04-17,6086,202828,0,0
2088-04-18,5636,202828,0,0
2088-04-19,5245,202828,0,0
2088-04-20,4910,202828,0,0
2088-04-21,4620,202828,0,0
2088-04-22,7819,202828,0,0
2088-04-23,8413,202828,0,0
2088-04-24,9511,202828,0,0
2088-04-25,8623,202828,0,0
2088-04-26,7872,202828,0,0
2088-04-27,7204,202828,0,0
2088-04-28,7720,202828,0,0
2088-04-29,7240,202828,0,0
2088-04-30,6667,202828,0,0
2088-05-01,6152,202828,0,0
2088-05-02,6433,202828,0,0
2088-05-03,6147,202828,0,0
2088-05-04,5879,202828,0,0
2088-05-05,5539,202828,0,0
2088-05-06,5951,202828,0,0
2088-05-07,6632,202828,0,0
2088-05-08,6413,202828,0,0
2088-05-09,6034,202828,0,0
2088-05-10,6537,202828,0,0
2088-05-11,6786,202828,0,0
2088-05-12,6400,202828,0,0
2088-05-13,5947,202828,0,0
2088-05-14,9370,202828,0,0
2088-05-15,9224,202828,0,0
2088-05-16,8957,202828,0,0
2088-05-17,8862,202828,0,0
2088-05-18,8179,202828,0,0
2088-05-19,7651,202828,0,0
2088-05-20,7140,202828,0,0
2088-05-21,6659,202828,0,0
2088-05-22,6274,202828,0,0
2088-05-23,5912,202828,0,0
2088-05-24,6613,202828,0,0
2088-05-25,7835,202828,0,0
2088-05-26,7556,202828,0,0
2088-05-27,7069,202828,0,0
2088-05-28,6618,202828,0,0
2088-05-29,6224,202828,0,0
2088-05-30,6502,202828,0,0
2088-05-31,6319,202828,0,0
2088-06-01,6005,202828,0,0
2088-06-02,5691,202828,0,0
2088-06-03,5405,202828,0,0
2088-06-04,5148,202828,0,0
2088-06-05,4916,202828,0,0
2088-06-06,4706,202828,0,0
2088-06-07,4514,202828,0,0
2088-06-08,4341,202828,0,0
2088-06-09,4176,202828,0,0
2088-06-10,4023,202828,0,0
2088-06-11,3879,202828,0,0
2088-06-12,3740,202828,0,0
2088-06-13,3611,202828,0,0
2088-06-14,3487,202828,0,0
2088-06-15,3483,202828,0,0
2088-06-16,3588,202828,0,0
2088-06-17,3576,202828,0,0
2088-06-18,3476,202828,0,0
2088-06-19,3349,202828,0,0
2088-06-20,3218,202828,0,0
2088-06-21,3120,202828,0,0
2088-06-22,3338,202828,0,0
2088-06-23,3420,202828,0,0
2088-06-24,3358,202828,0,0
2088-06-25,3363,202828,0,0
2088-06-26,3307,202828,0,0
2088-06-27,3190,202828,0,0
2088-06-28,3086,202828,0,0
2088-06-29,2975,202828,0,0
2088-06-30,2859,202828,0,0
2088-07-01,2726,202778,0,0
2088-07-02,3025,202704,0,0
2088-07-03,3166,202739,0,0
2088-07-04,3107,202792,0,0
2088-07-05,4374,202820,0,0
2088-07-06,4944,202828,0,0
2088-07-07,4921,202828,0,0
2088-07-08,4573,202828,0,0
2088-07-09,4191,202828,0,0
2088-07-10,3849,202828,0,0
2088-07-11,3554,202828,0,0
2088-07-12,3303,202828,0,0
2088-07-13,3087,202828,0,0
2088-07-14,2897,202828,0,0
2088-07-15,2803,202822,0,0
2088-07-16,2851,202826,0,0
2088-07-17,2840,202828,0,0
2088-07-18,2755,202828,0,0
2088-07-19,2640,202828,0,0
2088-07-20,2516,202828,0,0
2088-07-21,2397,202799,0,0
2088-07-22,2287,202743,0,0
2088-07-23,2186,202664,0,0
2088-07-24,2098,202566,0,0
2088-07-25,2048,202452,0,0
2088-07-26,2022,202236,0,0
2088-07-27,2022,201947,0,0
2088-07-28,2041,201624,0,0
2088-07-29,2041,201276,0,0
2088-07-30,2027,200905,0,0
2088-07-31,1998,200510,0,0
2088-08-01,1964,200071,0,0
2088-08-02,1903,199601,0,0
2088-08-03,1832,199052,0,0
2088-08-04,1766,198408,0,0
2088-08-05,1759,197671,0,0
2088-08-06,2695,196890,0,0
2088-08-07,3697,197328,0,0
2088-08-08,3743,198989,0,0
2088-08-09,3454,200083,0,0
2088-08-10,3129,200820,0,0
2088-08-11,2930,200997,0,0
2088-08-12,2744,201096,0,0
2088-08-13,2526,201136,0,0
2088-08-14,2340,201130,0,0
2088-08-15,2180,201088,0,0
2088-08-16,2040,201017,0,0
2088-08-17,1973,200922,0,0
2088-08-18,1914,200767,0,0
2088-08-19,1850,200468,0,0
2088-08-20,1764,200028,0,0
2088-08-21,1689,199434,0,0
2088-08-22,1617,198702,0,0
2088-08-23,1554,197843,0,0
2088-08-24,1495,196870,0,0
2088-08-25,1440,195793,0,0
2088-08-26,1390,194619,0,0
2088-08-27,1344,193358,0,0
2088-08-28,1298,192015,0,0
2088-08-29,1255,190595,0,0
2088-08-30,1215,189103,0,0
2088-08-31,1178,187543,0,0
2088-09-01,1142,186051,0,0
2088-09-02,1107,184498,0,0
2088-09-03,1097,182890,0,0
2088-09-04,1100,181273,0,0
2088-09-05,1128,179630,0,0
2088-09-06,1150,177976,0,0
2088-09-07,1157,176315,0,0
2088-09-08,1148,174646,0,0
2088-09-09,1177,172973,0,0
2088-09-10,1242,171455,0,0
2088-09-11,1371,170058,0,0
2088-09-12,1453,168800,0,0
2088-09-13,1505,167589,0,0
2088-09-14,1505,166382,0,0
2088-09-15,1485,165177,0,0
2088-09-16,1454,164015,0,0
2088-09-17,1418,162868,0,0
2088-09-18,1366,161815,0,0
2088-09-19,1303,160720,0,0
2088-09-20,1243,159560,0,0
2088-09-21,1188,158326,0,0
2088-09-22,1138,157018,0,0
2088-09-23,1092,155637,0,0
2088-09-24,1049,154187,0,0
2088-09-25,1010,152666,0,0
2088-09-26,973,151082,0,0
2088-09-27,939,149436,0,0
2088-09-28,906,147732,0,0
2088-09-29,877,145972,0,0
2088-09-30,848,144161,0,0
2088-10-01,821,142386,0,0
2088-10-02,796,140567,0,0
2088-10-03,774,138707,0,0
2088-10-04,752,136810,0,0
2088-10-05,730,134877,0,0
2088-10-06,711,132908,0,0
2088-10-07,690,130908,0,0
2088-10-08,670,128875,0,0
2088-10-09,674,126812,0,0
2088-10-10,665,124747,0,0
2088-10-11,648,122682,0,0
2088-10-12,630,120617,0,0
2088-10-13,613,118552,0,0
2088-10-14,596,116487,0,0
2088-10-15,498,114422,0,1
2088-10-16,505,112800,0,1
2088-10-17,513,111178,0,1
2088-10-18,507,109556,0,1
2088-10-19,611,107934,0,1
2088-10-20,790,106459,0,1
2088-10-21,1043,105333,0,1
2088-10-22,1428,104584,0,1
2088-10-23,2263,104234,0,1
2088-10-24,2853,105188,0,1
2088-10-25,2853,106866,0,1
2088-10-26,2771,108473,0,1
2088-10-27,2634,109985,0,1
2088-10-28,2452,111346,0,1
2088-10-29,2252,112742,0,1
2088-10-30,2043,113979,0,1
2088-10-31,1909,114914,0,0
2088-11-01,1787,114986,0,0
2088-11-02,1753,114871,0,0
2088-11-03,1780,114661,0,0
2088-11-04,2215,114356,0,0
2088-11-05,2371,114602,0,0
2088-11-06,2371,114966,0,0
2088-11-07,2305,115248,0,0
2088-11-08,2139,115597,0,0
2088-11-09,1940,115852,0,0
2088-11-10,1764,115919,0,0
2088-11-11,1609,115777,0,0
2088-11-12,1476,115423,0,0
2088-11-13,1359,114866,0,0
2088-11-14,1259,114121,0,0
2088-11-15,1179,113204,0,0
2088-11-16,1113,112151,0,1
2088-11-17,1088,111657,0,1
2088-11-18,1088,111113,0,1
2088-11-19,1179,110542,0,1
2088-11-20,1263,109959,0,1
2088-11-21,1316,109365,0,1
2088-11-22,1316,108791,0,1
2088-11-23,1299,108203,0,1
2088-11-24,1267,107631,0,1
2088-11-25,1250,107067,0,1
2088-11-26,1227,106504,0,1
2088-11-27,1175,105922,0,1
2088-11-28,1204,105301,0,1
2088-11-29,1427,104779,0,1
2088-11-30,1625,104566,0,1
2088-12-01,1746,104611,0,1
2088-12-02,1746,104715,0,1
2088-12-03,1704,104746,0,1
2088-12-04,1610,104794,0,1
2088-12-05,1497,104838,0,1
2088-12-06,1432,104810,0,1
2088-12-07,1380,104577,0,1
2088-12-08,1333,104273,0,1
2088-12-09,1428,103913,0,1
2088-12-10,1559,103553,0,1
2088-12-11,1620,103477,0,1
2088-12-12,1727,103469,0,1
2088-12-13,1920,103706,0,1
2088-12-14,2057,104207,0,1
2088-12-15,2131,104907,0,1
2088-12-16,2119,105627,0,1
2088-12-17,2072,106339,0,1
2088-12-18,2072,107101,0,1
2088-12-19,2042,107886,0,1
2088-12-20,2277,108659,0,1
2088-12-21,2643,109692,0,1
2088-12-22,3089,111161,0,1
2088-12-23,5398,112968,0,1
2088-12-24,5441,115780,0,0
2088-12-25,4763,118012,0,0
2088-12-26,4084,120030,0,0
2088-12-27,3513,121872,0,0
2088-12-28,3066,123583,0,0
2088-12-29,2877,125203,0,0
2088-12-30,2676,126586,0,0
2089-01-01,2414,127501,0,0
2089-01-02,2191,128387,0,0
2089-01-03,2003,128956,0,0
2089-01-04,1843,129257,0,0
2089-01-05,1705,129331,0,0
2089-01-06,3977,129161,0,0
2089-01-07,5501,129957,0,0
2089-01-08,6133,132142,0,0
2089-01-09,6027,134477,0,0
2089-01-10,6434,136841,0,0
2089-01-11,6299,139337,0,0
2089-01-12,8282,141849,0,0
2089-01-13,7407,144442,0,0
2089-01-14,7992,147035,0,0
2089-01-15,11425,149628,0,0
2089-01-16,10864,152221,0,0
2089-01-17,9438,154814,0,0
2089-01-18,8239,157407,0,0
2089-01-19,7265,160000,0,0
2089-01-20,6794,162593,0,0
2089-01-21,6627,165125,0,0
2089-01-22,6093,167689,0,0
2089-01-23,6013,170067,0,0
2089-01-24,6912,172452,0,0
2089-01-25,12514,175040,0,0
2089-01-26,12704,177633,0,0
2089-01-27,13706,180226,0,0
2089-01-28,11986,182819,0,0
2089-01-29,12782,184310,0,0
2089-01-30,13878,185503,0,0
2089-01-31,12357,186696,0,0
2089-02-01,19019,187889,0,0
2089-02-02,16850,189105,0,0
2089-02-03,14975,190321,0,0
2089-02-04,14190,191537,0,0
2089-02-05,13341,192753,0,0
2089-02-06,18138,193969,0,0
2089-02-07,22371,195185,0,0
2089-02-08,20030,196401,0,0
2089-02-09,18224,197617,0,0
2089-02-10,16591,198833,0,0
2089-02-11,15227,200049,0,0
2089-02-12,14095,201265,0,0
2089-02-13,14042,202481,0,0
2089-02-14,13134,202828,0,0
2089-02-15,12314,202828,0,0
2089-02-16,17747,202828,0,0
2089-02-17,16443,202828,0,0
2089-02-18,15208,202828,0,0
2089-02-19,14153,202828,0,0
2089-02-20,13280,202828,0,0
2089-02-21,12495,202828,0,0
2089-02-22,11804,202828,0,0
2089-02-23,11561,202828,0,0
2089-02-24,13917,202828,0,0
2089-02-25,20682,202828,0,0
2089-02-26,29435,202828,0,0
2089-02-27,29196,202828,0,0
2089-02-28,26483,202828,0,0
2089-03-01,26233,202828,0,0
2089-03-02,23933,202828,0,0
2089-03-03,23813,202828,0,0
2089-03-04,24848,202828,0,0
2089-03-05,23147,202828,0,0
2089-03-06,28899,202828,0,0
2089-03-07,26423,202828,0,0
2089-03-08,24358,202828,0,0
2089-03-09,22620,202828,0,0
2089-03-10,25012,202828,0,0
2089-03-11,25763,202828,0,0
2089-03-12,23882,202828,0,0
2089-03-13,22275,202828,0,0
2089-03-14,20901,202828,0,0
2089-03-15,19709,202828,0,0
2089-03-16,18672,202828,0,0
2089-03-17,17757,202828,0,0
2089-03-18,16936,202828,0,0
2089-03-19,16192,202828,0,0
2089-03-20,15519,202828,0,0
2089-03-21,14897,202828,0,0
2089-03-22,14326,202828,0,0
2089-03-23,14617,202828,0,0
2089-03-24,14041,202828,0,0
2089-03-25,13489,202828,0,0
2089-03-26,12970,202828,0,0
2089-03-27,12486,202828,0,0
2089-03-28,12053,202828,0,0
2089-03-29,11630,202828,0,0
2089-03-30,11225,202828,0,0
2089-03-31,10835,202828,0,0
2089-04-01,10474,202828,0,0
2089-04-02,10127,202828,0,0
2089-04-03,9825,202828,0,0
2089-04-04,9505,202828,0,0
2089-04-05,9194,202828,0,0
2089-04-06,8892,202828,0,0
2089-04-07,8606,202828,0,0
2089-04-08,9028,202828,0,0
2089-04-09,9114,202828,0,0
2089-04-10,9797,202828,0,0
2089-04-11,9418,202828,0,0
2089-04-12,8978,202828,0,0
2089-04-13,8571,202828,0,0
